date_start,date_stop,spend,impressions,reach,frequency,cpm,clicks,cpc,ctr,inline_link_clicks,inline_link_click_ctr,publisher_platform,platform_position,purchases,purchase_value,checkouts_initiated,purchase_roas,cpa,cvr
2026-01-29,2026-01-29,19.460927,570,524,1.087786,34.141978,17,1.14476,2.982456,19,3.333333,instagram,instagram_reels,,,,,,
2026-01-29,2026-01-29,15.750751,306,265,1.154717,51.473041,5,3.15015,1.633987,5,1.633987,instagram,instagram_stories,1.0,23.96,,1.521197,15.750751,0.2
2026-01-29,2026-01-29,0.0,1,1,1.0,0.0,0,,0.0,0,,messenger,messenger_stories,,,,,,
2026-01-29,2026-01-29,0.0,3,3,1.0,0.0,0,,0.0,0,,threads,threads_feed,,,,,,
2026-01-29,2026-01-29,0.0,0,0,0.0,,0,,,0,,unknown,unknown,,,,,,
2026-01-30,2026-01-30,4.060235,330,116,2.844828,12.303743,30,0.135341,9.090909,31,9.393939,audience_network,an_classic,,,,,,
2026-01-30,2026-01-30,0.890052,27,14,1.928571,32.964872,10,0.089005,37.037037,10,37.037037,audience_network,rewarded_video,,,,,,
2026-01-30,2026-01-30,0.0,1,1,1.0,0.0,0,,0.0,0,,facebook,biz_disco_feed,,,,,,
2026-01-30,2026-01-30,0.550032,27,27,1.0,20.37155,5,0.110006,18.518519,5,18.518519,facebook,facebook_notification,,,,,,
2026-01-30,2026-01-30,1.930112,73,65,1.123077,26.439888,1,1.930112,1.369863,0,,facebook,facebook_profile_feed,,,,,,
2026-01-30,2026-01-30,62.543623,2480,2069,1.198647,25.219203,73,0.856762,2.943548,54,2.177419,facebook,facebook_reels,1.0,23.96,,0.383093,62.543623,0.018518518518518517
2026-01-30,2026-01-30,2.77016,1135,757,1.49934,2.44067,3,0.923387,0.264317,3,0.264317,facebook,facebook_reels_overlay,1.0,,,,2.77016,0.3333333333333333
2026-01-30,2026-01-30,7.410429,145,138,1.050725,51.106408,10,0.741043,6.896552,10,6.896552,facebook,facebook_stories,,,,,,
2026-01-30,2026-01-30,1542.65935,75250,62641,1.20129,20.500456,1670,0.923748,2.219269,1212,1.610631,facebook,feed,32.0,1640.96,,1.063722,48.2081046875,0.026402640264026403
2026-01-30,2026-01-30,8.580497,279,239,1.167364,30.754469,6,1.430083,2.150538,4,1.433692,facebook,instream_video,,,,,,
2026-01-30,2026-01-30,5.470317,556,418,1.330144,9.838699,5,1.094063,0.899281,6,1.079137,facebook,marketplace,,,,,,
2026-01-30,2026-01-30,2.200127,1410,385,3.662338,1.560374,1,2.200127,0.070922,1,0.070922,facebook,right_hand_column,1.0,23.96,,10.890278,2.200127,1.0
2026-01-30,2026-01-30,2.880167,431,400,1.0775,6.682522,6,0.480028,1.392111,5,1.160093,facebook,search,,,,,,
2026-01-30,2026-01-30,55.653223,1065,909,1.171617,52.256548,43,1.294261,4.037559,41,3.849765,instagram,feed,2.0,107.83,,1.937534,27.8266115,0.04878048780487805
2026-01-30,2026-01-30,0.0,2,2,1.0,0.0,0,,0.0,0,,instagram,instagram_explore_grid_home,,,,,,
2026-01-30,2026-01-30,18.721084,513,459,1.117647,36.493342,16,1.170068,3.118908,17,3.31384,instagram,instagram_reels,,,,,,
2026-01-30,2026-01-30,10.19059,228,186,1.225806,44.695571,4,2.547648,1.754386,4,1.754386,instagram,instagram_stories,1.0,6.99,,0.685927,10.19059,0.25
2026-01-30,2026-01-30,0.020001,6,6,1.0,3.333526,0,,0.0,0,,threads,threads_feed,,,,,,
2026-01-30,2026-01-30,0.0,0,0,0.0,,0,,,0,,unknown,unknown,,,,,,
2026-01-31,2026-01-31,3.220059,242,80,3.025,13.306031,41,0.078538,16.942149,45,18.595041,audience_network,an_classic,,,,,,
2026-01-31,2026-01-31,1.040019,29,13,2.230769,35.862731,10,0.104002,34.482759,12,41.37931,audience_network,rewarded_video,,,,,,
2026-01-31,2026-01-31,3.570066,42,42,1.0,85.001569,4,0.892516,9.52381,4,9.52381,facebook,facebook_notification,,,,,,
2026-01-31,2026-01-31,1.280024,71,70,1.014286,18.028502,0,,0.0,0,,facebook,facebook_profile_feed,,,,,,
2026-01-31,2026-01-31,74.031367,2697,2143,1.258516,27.449524,77,0.961446,2.855024,54,2.002225,facebook,facebook_reels,,,,,,
2026-01-31,2026-01-31,3.430063,1408,985,1.429442,2.436125,1,3.430063,0.071023,1,0.071023,facebook,facebook_reels_overlay,1.0,69.98,,20.401956,3.430063,1.0
2026-01-31,2026-01-31,7.390136,163,149,1.09396,45.33826,15,0.492676,9.202454,15,9.202454,facebook,facebook_stories,,,,,,
2026-01-31,2026-01-31,1418.136177,68466,57962,1.181222,20.712999,1719,0.824977,2.510735,1319,1.926504,facebook,feed,22.0,988.45,,0.697006,64.46073531818182,0.016679302501895376
2026-01-31,2026-01-31,4.150077,137,127,1.07874,30.29253,7,0.592868,5.109489,8,5.839416,facebook,instream_video,,,,,,
2026-01-31,2026-01-31,6.120113,569,420,1.354762,10.75591,3,2.040038,0.527241,3,0.527241,facebook,marketplace,,,,,,
2026-01-31,2026-01-31,1.940036,1075,278,3.866906,1.804684,4,0.485009,0.372093,4,0.372093,facebook,right_hand_column,,,,,,
2026-01-31,2026-01-31,7.830145,630,604,1.043046,12.428801,20,0.391507,3.174603,21,3.333333,facebook,search,,,,,,
2026-01-31,2026-01-31,63.161166,1411,1260,1.119841,44.763406,36,1.754477,2.551382,34,2.409639,instagram,feed,,,,,,
2026-01-31,2026-01-31,0.0,1,1,1.0,0.0,0,,0.0,0,,instagram,instagram_explore_grid_home,,,,,,
2026-01-31,2026-01-31,15.18028,501,455,1.101099,30.299961,20,0.759014,3.992016,18,3.592814,instagram,instagram_reels,,,,,,
2026-01-31,2026-01-31,14.670271,325,265,1.226415,45.139295,7,2.095753,2.153846,7,2.153846,instagram,instagram_stories,,,,,,
2026-01-31,2026-01-31,0.100002,7,7,1.0,14.285978,0,,0.0,0,,threads,threads_feed,,,,,,
2026-01-31,2026-01-31,0.0,0,0,0.0,,0,,,0,,unknown,unknown,,,,,,
2026-02-01,2026-02-01,4.220519,333,103,3.23301,12.67423,59,0.071534,17.717718,67,20.12012,audience_network,an_classic,,,,,,
2026-02-01,2026-02-01,1.010124,46,21,2.190476,21.95922,20,0.050506,43.478261,23,50.0,audience_network,rewarded_video,1.0,17.97,,17.789893,1.010124,0.043478260869565216
2026-02-01,2026-02-01,2.610321,40,40,1.0,65.258018,5,0.522064,12.5,5,12.5,facebook,facebook_notification,,,,,,
2026-02-01,2026-02-01,1.410173,90,86,1.046512,15.668592,1,1.410173,1.111111,1,1.111111,facebook,facebook_profile_feed,,,,,,
2026-02-01,2026-02-01,61.8576,2855,2282,1.251096,21.66641,83,0.745272,2.90718,63,2.206655,facebook,facebook_reels,1.0,55.95,,0.904497,61.8576,0.015873015873015872
2026-02-01,2026-02-01,4.350535,1802,1180,1.527119,2.414281,3,1.450178,0.166482,3,0.166482,facebook,facebook_reels_overlay,1.0,71.88,,16.522108,4.350535,0.3333333333333333
2026-02-01,2026-02-01,15.131859,318,306,1.039216,47.584463,15,1.008791,4.716981,15,4.716981,facebook,facebook_stories,1.0,27.98,,1.849079,15.131859,0.06666666666666667
2026-02-01,2026-02-01,1715.350754,99000,84924,1.165748,17.326775,2035,0.842924,2.055556,1510,1.525253,facebook,feed,49.0,1580.95,,0.921648,35.00715824489796,0.03245033112582781
2026-02-01,2026-02-01,11.381398,286,248,1.153226,39.795099,6,1.8969,2.097902,5,1.748252,facebook,instream_video,,,,,,
2026-02-01,2026-02-01,6.140754,742,525,1.413333,8.275949,5,1.228151,0.673854,5,0.673854,facebook,marketplace,,,,,,
2026-02-01,2026-02-01,2.20027,1512,428,3.53271,1.455205,0,,0.0,0,,facebook,right_hand_column,,,,,,
2026-02-01,2026-02-01,9.581177,922,872,1.057339,10.391732,14,0.68437,1.518438,15,1.626898,facebook,search,,,,,,
2026-02-01,2026-02-01,81.379999,1749,1533,1.1409,46.529445,42,1.937619,2.401372,37,2.115495,instagram,feed,4.0,192.09,,2.360408,20.34499975,0.10810810810810811
2026-02-01,2026-02-01,0.010001,3,3,1.0,3.333743,0,,0.0,0,,instagram,instagram_explore_grid_home,,,,,,
2026-02-01,2026-02-01,19.842438,657,560,1.173214,30.20158,14,1.417317,2.130898,14,2.130898,instagram,instagram_reels,,,,,,
2026-02-01,2026-02-01,0.020002,1,1,1.0,20.002458,0,,0.0,0,,instagram,instagram_search,,,,,,
2026-02-01,2026-02-01,16.732056,441,366,1.204918,37.94117,17,0.984239,3.854875,16,3.628118,instagram,instagram_stories,,,,,,
2026-02-01,2026-02-01,0.16002,12,12,1.0,13.334972,0,,0.0,0,,threads,threads_feed,,,,,,
2026-02-01,2026-02-01,0.0,0,0,0.0,,0,,,0,,unknown,unknown,,,,,,
2026-02-02,2026-02-02,6.963303,378,133,2.842105,18.421437,80,0.087041,21.164021,85,22.486772,audience_network,an_classic,,,,,,
2026-02-02,2026-02-02,0.540256,23,17,1.352941,23.489403,6,0.090043,26.086957,6,26.086957,audience_network,rewarded_video,,,,,,
2026-02-02,2026-02-02,1.360645,37,37,1.0,36.774201,0,,0.0,0,,facebook,facebook_notification,,,,,,
2026-02-02,2026-02-02,0.78037,67,65,1.030769,11.647316,1,0.78037,1.492537,1,1.492537,facebook,facebook_profile_feed,,,,,,
2026-02-02,2026-02-02,51.974655,2515,2057,1.222654,20.665867,57,0.911836,2.266402,33,1.312127,facebook,facebook_reels,,,,,,
2026-02-02,2026-02-02,3.661737,1638,1108,1.478339,2.235493,8,0.457717,0.4884,8,0.4884,facebook,facebook_reels_overlay,,,,,,
2026-02-02,2026-02-02,9.994741,181,169,1.071006,55.219564,7,1.42782,3.867403,7,3.867403,facebook,facebook_stories,,,,,,
2026-02-02,2026-02-02,1406.387137,81680,70163,1.164146,17.218256,1597,0.880643,1.955191,1118,1.368756,facebook,feed,19.0,777.84,,0.553077,74.02037563157894,0.01699463327370304
2026-02-02,2026-02-02,7.283455,277,214,1.294393,26.294061,7,1.040494,2.527076,3,1.083032,facebook,instream_video,,,,,,
2026-02-02,2026-02-02,5.862781,683,495,1.379798,8.583867,8,0.732848,1.171303,9,1.317716,facebook,marketplace,,,,,,
2026-02-02,2026-02-02,3.401614,2172,616,3.525974,1.56612,2,1.700807,0.092081,2,0.092081,facebook,right_hand_column,,,,,,
2026-02-02,2026-02-02,10.124803,814,776,1.048969,12.438333,14,0.7232,1.719902,13,1.597052,facebook,search,,,,,,
2026-02-02,2026-02-02,49.563511,1025,920,1.11413,48.354645,20,2.478176,1.95122,20,1.95122,instagram,feed,1.0,23.96,,0.48342,49.563511,0.05
2026-02-02,2026-02-02,0.0,1,1,1.0,0.0,0,,0.0,0,,instagram,instagram_explore,,,,,,
2026-02-02,2026-02-02,12.916127,360,298,1.208054,35.87813,12,1.076344,3.333333,12,3.333333,instagram,instagram_reels,2.0,47.92,,3.710091,6.4580635,0.16666666666666666
2026-02-02,2026-02-02,0.0,1,1,1.0,0.0,0,,0.0,0,,instagram,instagram_search,,,,,,
2026-02-02,2026-02-02,10.254865,268,218,1.229358,38.26442,6,1.709144,2.238806,5,1.865672,instagram,instagram_stories,,,,,,
2026-02-02,2026-02-02,0.0,3,3,1.0,0.0,0,,0.0,0,,threads,threads_feed,,,,,,
2026-02-02,2026-02-02,0.0,0,0,0.0,,0,,,0,,unknown,unknown,,,,,,
2026-02-03,2026-02-03,7.734578,407,155,2.625806,19.003878,90,0.08594,22.113022,93,22.850123,audience_network,an_classic,1.0,17.97,,2.323333,7.734578,0.010752688172043012
2026-02-03,2026-02-03,1.62096,57,24,2.375,28.437886,30,0.054032,52.631579,32,56.140351,audience_network,rewarded_video,,,,,,
2026-02-03,2026-02-03,2.33138,50,50,1.0,46.627601,5,0.466276,10.0,5,10.0,facebook,facebook_notification,,,,,,
2026-02-03,2026-02-03,1.470871,70,68,1.029412,21.012438,0,,0.0,0,,facebook,facebook_profile_feed,,,,,,
2026-02-03,2026-02-03,60.585864,2830,2312,1.224048,21.408432,77,0.786829,2.720848,60,2.120141,facebook,facebook_reels,1.0,17.97,1.0,0.296604,60.585864,0.016666666666666666
2026-02-03,2026-02-03,4.582713,2005,1294,1.549459,2.285642,4,1.145678,0.199501,4,0.199501,facebook,facebook_reels_overlay,,,,,,
2026-02-03,2026-02-03,13.898227,262,240,1.091667,53.046668,9,1.544247,3.435115,9,3.435115,facebook,facebook_stories,,,,,,
2026-02-03,2026-02-03,1293.125463,69010,58603,1.177585,18.738233,1410,0.91711,2.043182,1061,1.537458,facebook,feed,25.0,1219.14,58.0,0.942786,51.725018520000006,0.0235626767200754
2026-02-03,2026-02-03,7.074188,328,278,1.179856,21.567645,9,0.786021,2.743902,9,2.743902,facebook,instream_video,,,,,,
2026-02-03,2026-02-03,7.404383,689,461,1.494577,10.746565,6,1.234064,0.870827,6,0.870827,facebook,marketplace,,,,,,
2026-02-03,2026-02-03,3.872292,2272,550,4.130909,1.704354,2,1.936146,0.088028,2,0.088028,facebook,right_hand_column,1.0,79.96,,20.649268,3.872292,0.5
2026-02-03,2026-02-03,12.667499,1640,1507,1.088255,7.724084,15,0.8445,0.914634,15,0.914634,facebook,search,,,,,,
2026-02-03,2026-02-03,57.013749,1105,958,1.153445,51.596153,33,1.727689,2.986425,33,2.986425,instagram,feed,,,1.0,,,
2026-02-03,2026-02-03,0.020012,1,1,1.0,20.011846,0,,0.0,0,,instagram,instagram_explore,,,,,,
2026-02-03,2026-02-03,0.0,1,1,1.0,0.0,0,,0.0,0,,instagram,instagram_explore_grid_home,,,,,,
2026-02-03,2026-02-03,15.158973,515,471,1.093418,29.4349,12,1.263248,2.330097,12,2.330097,instagram,instagram_reels,1.0,5.99,,0.395145,15.158973,0.08333333333333333
2026-02-03,2026-02-03,14.928837,347,279,1.243728,43.022585,12,1.24407,3.458213,12,3.458213,instagram,instagram_stories,,,1.0,,,
2026-02-03,2026-02-03,0.020012,2,2,1.0,10.005923,0,,0.0,0,,threads,threads_feed,,,,,,
2026-02-04,2026-02-04,9.123304,484,152,3.184211,18.849802,99,0.092155,20.454545,102,21.07438,audience_network,an_classic,1.0,23.96,,2.626242,9.123304,0.00980392156862745
2026-02-04,2026-02-04,1.16042,58,21,2.761905,20.007246,18,0.064468,31.034483,24,41.37931,audience_network,rewarded_video,,,,,,
2026-02-04,2026-02-04,2.971076,73,73,1.0,40.699671,2,1.485538,2.739726,2,2.739726,facebook,facebook_notification,,,,,,
2026-02-04,2026-02-04,1.200435,104,99,1.050505,11.542642,1,1.200435,0.961538,1,0.961538,facebook,facebook_profile_feed,,,,,,
2026-02-04,2026-02-04,59.031378,2800,2331,1.201201,21.082635,42,1.405509,1.5,31,1.107143,facebook,facebook_reels,1.0,55.96,1.0,0.94797,59.031378,0.03225806451612903
2026-02-04,2026-02-04,5.832112,2339,1518,1.540843,2.493421,9,0.648012,0.38478,9,0.38478,facebook,facebook_reels_overlay,1.0,35.94,,6.162433,5.832112,0.1111111111111111
2026-02-04,2026-02-04,15.015438,315,303,1.039604,47.668056,13,1.155034,4.126984,13,4.126984,facebook,facebook_stories,,,,,,
2026-02-04,2026-02-04,1449.204822,82447,69761,1.181849,17.577411,1567,0.924828,1.900615,1209,1.466397,facebook,feed,42.0,2500.34,86.0,1.725319,34.504876714285714,0.034739454094292806
2026-02-04,2026-02-04,6.79246,277,228,1.214912,24.521516,4,1.698115,1.444043,4,1.444043,facebook,instream_video,,,,,,
2026-02-04,2026-02-04,5.942152,710,494,1.437247,8.369228,4,1.485538,0.56338,4,0.56338,facebook,marketplace,,,,,,
2026-02-04,2026-02-04,5.041826,2520,707,3.564356,2.000725,2,2.520913,0.079365,2,0.079365,facebook,right_hand_column,,,,,,
2026-02-04,2026-02-04,14.185137,1564,1416,1.10452,9.069781,27,0.525375,1.726343,26,1.662404,facebook,search,,,,,,
2026-02-04,2026-02-04,72.446236,1653,1420,1.164085,43.827124,47,1.541409,2.843315,45,2.722323,instagram,feed,3.0,167.88,3.0,2.317305,24.148745333333334,0.06666666666666667
2026-02-04,2026-02-04,0.100036,1,1,1.0,100.036228,0,,0.0,0,,instagram,instagram_explore,,,,,,
2026-02-04,2026-02-04,0.0,2,2,1.0,0.0,0,,0.0,0,,instagram,instagram_explore_grid_home,,,,,,
2026-02-04,2026-02-04,21.557807,603,495,1.218182,35.750924,20,1.07789,3.31675,18,2.985075,instagram,instagram_reels,,,1.0,,,
2026-02-04,2026-02-04,14.665311,421,328,1.283537,34.834468,5,2.933062,1.187648,5,1.187648,instagram,instagram_stories,,,,,,
2026-02-04,2026-02-04,0.010004,1,1,1.0,10.003623,0,,0.0,0,,messenger,messenger_stories,,,,,,
2026-02-04,2026-02-04,0.130047,4,4,1.0,32.511774,0,,0.0,0,,threads,threads_feed,,,,,,
2026-02-05,2026-02-05,8.540269,537,153,3.509804,15.903666,56,0.152505,10.428305,62,11.545624,audience_network,an_classic,1.0,111.92,1.0,13.104974,8.540269,0.016129032258064516
2026-02-05,2026-02-05,1.450046,44,18,2.444444,32.955582,20,0.072502,45.454545,27,61.363636,audience_network,rewarded_video,,,,,,
2026-02-05,2026-02-05,0.0,1,1,1.0,0.0,0,,0.0,0,,facebook,biz_disco_feed,,,,,,
2026-02-05,2026-02-05,4.730149,57,57,1.0,82.985065,6,0.788358,10.526316,6,10.526316,facebook,facebook_notification,,,,,,
2026-02-05,2026-02-05,2.330073,87,86,1.011628,26.782451,2,1.165037,2.298851,0,,facebook,facebook_profile_feed,,,,,,
2026-02-05,2026-02-05,57.371804,2776,2280,1.217544,20.667076,68,0.843703,2.449568,54,1.945245,facebook,facebook_reels,,,6.0,,,
2026-02-05,2026-02-05,5.790182,2287,1462,1.564295,2.531781,3,1.930061,0.131176,3,0.131176,facebook,facebook_reels_overlay,4.0,229.82,,39.691326,1.4475455,1.3333333333333333
2026-02-05,2026-02-05,13.450423,253,234,1.081197,53.163727,9,1.494491,3.557312,10,3.952569,facebook,facebook_stories,,,,,,
2026-02-05,2026-02-05,1392.103766,72797,61599,1.181789,19.123093,1459,0.954149,2.004203,1100,1.511051,facebook,feed,32.0,1747.62,68.0,1.255381,43.5032426875,0.02909090909090909
2026-02-05,2026-02-05,2.080065,98,92,1.065217,21.225157,2,1.040033,2.040816,2,2.040816,facebook,instream_video,,,,,,
2026-02-05,2026-02-05,7.990251,776,542,1.431734,10.296715,10,0.799025,1.28866,10,1.28866,facebook,marketplace,,,,,,
2026-02-05,2026-02-05,3.630114,2098,591,3.549915,1.730274,2,1.815057,0.095329,2,0.095329,facebook,right_hand_column,,,,,,
2026-02-05,2026-02-05,8.930281,739,693,1.066378,12.084277,21,0.425251,2.841678,21,2.841678,facebook,search,,,,,,
2026-02-05,2026-02-05,55.231736,1234,1051,1.17412,44.758295,34,1.624463,2.755267,35,2.836305,instagram,feed,2.0,106.92,6.0,1.935844,27.615868,0.05714285714285714
2026-02-05,2026-02-05,0.070002,2,2,1.0,35.0011,0,,0.0,0,,instagram,instagram_explore,,,,,,
2026-02-05,2026-02-05,14.860467,478,391,1.222506,31.088844,12,1.238372,2.51046,11,2.301255,instagram,instagram_reels,,,1.0,,,
2026-02-05,2026-02-05,11.730369,341,279,1.222222,34.399908,14,0.837883,4.105572,13,3.812317,instagram,instagram_stories,,,1.0,,,
2026-02-05,2026-02-05,0.090003,7,7,1.0,12.857547,0,,0.0,0,,threads,threads_feed,,,,,,
2026-02-06,2026-02-06,5.630651,491,87,5.643678,11.46772,53,0.106239,10.794297,56,11.405295,audience_network,an_classic,,,,,,
2026-02-06,2026-02-06,0.270031,7,6,1.166667,38.575887,4,0.067508,57.142857,4,57.142857,audience_network,rewarded_video,,,,,,
2026-02-06,2026-02-06,1.600185,45,45,1.0,35.559665,2,0.800092,4.444444,2,4.444444,facebook,facebook_notification,1.0,29.95,,18.716587,1.600185,0.5
2026-02-06,2026-02-06,1.230142,66,66,1.0,18.638518,0,,0.0,0,,facebook,facebook_profile_feed,,,,,,
2026-02-06,2026-02-06,54.436291,2643,2260,1.169469,20.596402,71,0.766708,2.686341,54,2.043133,facebook,facebook_reels,,,,,,
2026-02-06,2026-02-06,4.250491,1685,1066,1.580675,2.522547,5,0.850098,0.296736,5,0.296736,facebook,facebook_reels_overlay,,,,,,
2026-02-06,2026-02-06,10.621227,213,201,1.059701,49.864918,9,1.180136,4.225352,9,4.225352,facebook,facebook_stories,,,,,,
2026-02-06,2026-02-06,1458.958603,80677,68049,1.185572,18.083947,1507,0.968121,1.867943,1151,1.426677,facebook,feed,27.0,762.84,3.0,0.522866,54.03550381481482,0.023457862728062554
2026-02-06,2026-02-06,1.540178,72,65,1.107692,21.391361,1,1.540178,1.388889,1,1.388889,facebook,instream_video,,,,,,
2026-02-06,2026-02-06,6.020696,693,522,1.327586,8.687873,3,2.006899,0.4329,3,0.4329,facebook,marketplace,,,,,,
2026-02-06,2026-02-06,3.520407,1428,426,3.352113,2.465271,2,1.760203,0.140056,2,0.140056,facebook,right_hand_column,,,,,,
2026-02-06,2026-02-06,8.620996,452,426,1.061033,19.073001,12,0.718416,2.654867,12,2.654867,facebook,search,,,,,,
2026-02-06,2026-02-06,61.967161,1329,1124,1.182384,46.626908,31,1.998941,2.332581,29,2.182092,instagram,feed,2.0,47.92,,0.773313,30.9835805,0.06896551724137931
2026-02-06,2026-02-06,12.231414,395,322,1.226708,30.965604,6,2.038569,1.518987,6,1.518987,instagram,instagram_reels,,,,,,
2026-02-06,2026-02-06,13.181523,377,317,1.189274,34.964253,11,1.19832,2.917772,12,3.183024,instagram,instagram_stories,,,,,,
2026-02-06,2026-02-06,0.030003,3,3,1.0,10.001156,0,,0.0,0,,threads,threads_feed,,,,,,
2026-02-06,2026-02-06,0.0,0,0,0.0,,0,,,0,,unknown,unknown,,,,,,
2026-02-07,2026-02-07,1.990186,202,46,4.391304,9.852408,32,0.062193,15.841584,39,19.306931,audience_network,an_classic,,,,,,
2026-02-07,2026-02-07,0.150014,11,7,1.571429,13.637641,6,0.025002,54.545455,6,54.545455,audience_network,rewarded_video,,,,,,
2026-02-07,2026-02-07,4.650435,44,44,1.0,105.691716,4,1.162609,9.090909,4,9.090909,facebook,facebook_notification,,,,,,
2026-02-07,2026-02-07,2.170203,85,81,1.049383,25.531803,7,0.310029,8.235294,6,7.058824,facebook,facebook_profile_feed,,,,,,
2026-02-07,2026-02-07,79.547449,3186,2592,1.229167,24.967812,85,0.935852,2.667922,72,2.259887,facebook,facebook_reels,2.0,71.88,,0.903612,39.7737245,0.027777777777777776
2026-02-07,2026-02-07,3.700347,1541,1013,1.521224,2.401263,4,0.925087,0.259572,4,0.259572,facebook,facebook_reels_overlay,1.0,17.97,,4.856302,3.700347,0.25
2026-02-07,2026-02-07,13.511265,188,168,1.119048,71.868432,13,1.039328,6.914894,13,6.914894,facebook,facebook_stories,1.0,79.96,,5.918025,13.511265,0.07692307692307693
2026-02-07,2026-02-07,1489.659497,67997,55045,1.235298,21.907724,1559,0.955522,2.292748,1200,1.764784,facebook,feed,20.0,541.11,7.0,0.363244,74.48297485,0.016666666666666666
2026-02-07,2026-02-07,0.600056,56,47,1.191489,10.715289,0,,0.0,0,,facebook,instream_video,,,,,,
2026-02-07,2026-02-07,4.110385,372,285,1.305263,11.049422,1,4.110385,0.268817,1,0.268817,facebook,marketplace,,,,,,
2026-02-07,2026-02-07,1.640154,848,190,4.463158,1.934143,1,1.640154,0.117925,1,0.117925,facebook,right_hand_column,,,,,,
2026-02-07,2026-02-07,9.950932,484,449,1.077951,20.559777,10,0.995093,2.066116,11,2.272727,facebook,search,1.0,23.96,,2.407815,9.950932,0.09090909090909091
2026-02-07,2026-02-07,61.375747,1458,1312,1.11128,42.095849,40,1.534394,2.743484,42,2.880658,instagram,feed,,,,,,
2026-02-07,2026-02-07,0.020002,1,1,1.0,20.001873,0,,0.0,0,,instagram,instagram_explore,,,,,,
2026-02-07,2026-02-07,18.661748,429,363,1.181818,43.500577,21,0.888655,4.895105,20,4.662005,instagram,instagram_reels,,,,,,
2026-02-07,2026-02-07,16.831576,390,314,1.242038,43.157888,17,0.990093,4.358974,16,4.102564,instagram,instagram_stories,,,,,,
2026-02-07,2026-02-07,0.040004,3,3,1.0,13.334582,1,0.040004,33.333333,1,33.333333,threads,threads_feed,,,,,,
2026-02-07,2026-02-07,0.0,0,0,0.0,,0,,,0,,unknown,unknown,,,,,,
2026-02-08,2026-02-08,2.8907,337,90,3.744444,8.577743,36,0.080297,10.682493,44,13.05638,audience_network,an_classic,,,1.0,,,
2026-02-08,2026-02-08,0.970235,36,13,2.769231,26.950966,16,0.06064,44.444444,20,55.555556,audience_network,rewarded_video,,,,,,
